country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
CN,000333,Q2,2016-06-30,2016-08-31,0.286383,0.169698,0.142653,0.101011,0.033368,1.256734,0.625922,1.894772,0.233911,3.027171,0.039156,0.274481,0.024044,,
CN,000333,Q3,2016-09-30,2016-10-31,0.254638,0.100299,0.085225,0.056718,0.020317,1.334402,0.595394,1.662139,0.238393,2.791661,0.280736,3.294076,0.267122,,
CN,000333,Q4,2016-12-31,2017-03-31,0.254964,0.050641,0.043978,0.030696,0.010999,1.3525,0.595683,1.662508,0.250091,2.790926,0.179477,4.081039,0.162649,,
CN,000333,Q1,2017-03-31,2017-04-29,0.25057,0.088116,0.072839,0.066417,0.019267,1.094623,0.670538,2.311543,0.264507,3.447297,0.117287,1.610208,0.108745,,
CN,000333,Q2,2017-06-30,2017-08-31,0.253901,0.120114,0.099835,0.097396,0.027958,1.104717,0.67537,2.35277,0.280041,3.483675,0.10646,1.066364,0.090854,0.651176,0.155566
CN,000333,Q3,2017-09-30,2017-10-31,0.255851,0.083312,0.066991,0.05879,0.017288,1.421442,0.668624,2.27373,0.258064,3.40061,0.098749,1.474069,0.089926,0.608467,0.264337
CN,000333,Q4,2017-12-31,2018-03-31,0.23924,0.062957,0.042511,0.030995,0.009212,1.42588,0.665768,2.240133,0.216695,3.364734,0.081375,1.914222,0.060042,0.260111,0.218055
CN,000333,Q1,2018-03-31,2018-04-28,0.256223,0.096855,0.075372,0.066345,0.020811,1.466379,0.651945,2.078351,0.276115,3.187925,0.063511,0.842636,0.050208,0.16704,0.207611
CN,000333,Q2,2018-06-30,2018-08-31,0.286392,0.130969,0.105378,0.096853,0.0306,1.386792,0.649644,2.056186,0.290386,3.165096,0.043693,0.414628,0.023924,0.126629,0.189183
CN,000333,Q3,2018-09-30,2018-10-31,0.27481,0.102582,0.078618,0.059898,0.019339,1.423239,0.641602,1.987194,0.245987,3.097238,0.189694,2.412844,0.169249,0.010144,0.185471
CN,000333,Q4,2018-12-31,2019-04-20,0.285826,0.051709,0.043232,0.028054,0.008838,1.40281,0.649397,2.061421,0.204429,3.174364,0.153437,3.549177,0.117217,0.002692,0.019701
CN,000333,Q1,2019-03-31,2019-04-30,0.283594,0.10217,0.081497,0.068397,0.021975,1.478897,0.643369,2.002476,0.269642,3.112483,0.157472,1.932245,0.142261,0.078412,0.16605
CN,000333,Q2,2019-06-30,2019-08-31,0.305495,0.141486,0.115294,0.097831,0.031891,1.485629,0.652851,2.002742,0.276603,3.067685,0.126585,1.097931,0.116559,0.077905,0.179338
CN,000333,Q3,2019-09-30,2019-10-31,0.282011,0.108846,0.091275,0.062386,0.021483,1.546203,0.634189,1.841665,0.235368,2.903968,0.119176,1.305682,0.105015,0.063597,0.23482
CN,000333,Q4,2019-12-31,2020-04-30,0.279883,0.062389,0.05053,0.028477,0.009588,1.500034,0.644,1.912668,0.189756,2.96998,0.153586,3.039499,0.143648,0.062879,0.242311
CN,000333,Q1,2020-03-31,2020-04-30,0.251404,0.094828,0.082929,0.045385,0.015948,1.539073,0.630119,1.793192,0.192307,2.8458,0.132187,1.593979,0.116935,-0.228609,-0.21505
CN,000333,Q2,2020-06-30,2020-08-31,0.258576,0.13416,0.112485,0.086849,0.027243,1.310829,0.664253,2.11757,0.242196,3.187898,0.132466,1.177637,0.117957,0.031687,0.006544
CN,000333,Q3,2020-09-30,2020-10-31,0.248076,0.122282,0.104127,0.07167,0.023085,1.331706,0.657209,2.040376,0.221701,3.104609,0.085067,0.816952,0.070322,0.157055,0.319977
CN,000333,Q4,2020-12-31,2021-04-30,0.245541,0.083271,0.077151,0.044289,0.014442,1.312271,0.655263,2.009471,0.187191,3.066662,0.067335,0.872771,0.04584,0.177365,0.797654
CN,000333,Q1,2021-03-31,2021-04-30,0.230024,0.089852,0.078403,0.055037,0.017522,1.317968,0.663116,2.082872,0.223482,3.141039,0.103678,1.322369,0.077677,0.422164,0.344548
CN,000333,Q2,2021-06-30,2021-08-31,0.234326,0.11106,0.093537,0.075419,0.022462,1.320316,0.675299,2.267357,0.240144,3.357558,0.127293,1.360881,0.11303,0.126478,-0.063271
CN,000333,Q3,2021-09-30,2021-10-30,0.249399,0.108782,0.096492,0.071258,0.022443,1.373012,0.659065,2.092527,0.232592,3.174994,0.0882,0.91406,0.060465,0.126634,0.044029
CN,000333,Q4,2021-12-31,2022-04-30,0.181541,0.077677,0.064067,0.04099,0.013194,1.116728,0.652464,2.027107,0.205934,3.106847,0.090059,1.405705,0.078167,0.184268,-0.016575
CN,000333,Q1,2022-03-31,2022-04-30,0.221781,0.092012,0.079418,0.054254,0.0176,1.132585,0.649711,2.002844,0.221608,3.082668,0.088282,1.111601,0.07107,0.095476,0.109659
