code,name,country,currency,report_type,report_date,filing_date,revenue,gross_profit,operating_profit,income_before_tax,income_tax_expense,net_income,net_income_parent,basic_eps,assets_total,assets_current,assets_non_current,cash_and_cash_equivalents,accounts_receivable,property_plant_equipment_net,liabilities_total,liabilities_current,liabilities_non_current,accounts_payable,equity_total,equity_parent,operating_cash_flow,investing_cash_flow,capital_expenditure,financing_cash_flow
ORCL,甲骨文,US,USD,Q1,2016-08-31,2016-09-19,8595000000.0,6819000000.0,2789000000.0,2373000000.0,541000000.0,1832000000.0,1832000000.0,0.4340203743188818,123223000000.0,74451000000.0,48772000000.0,28614000000.0,3407000000.0,4108000000.0,75391000000.0,15142000000.0,60249000000.0,551000000.0,47832000000.0,47435000000.0,5875000000.0,-5203000000.0,-299000000.0,7712000000.0
ORCL,甲骨文,US,USD,Q2,2016-11-30,2016-12-19,9035000000.0,7238000000.0,3163000000.0,2685000000.0,653000000.0,2032000000.0,2032000000.0,0.4951267056530214,123600000000.0,64734000000.0,58866000000.0,18592000000.0,3690000000.0,4882000000.0,74755000000.0,16347000000.0,58408000000.0,615000000.0,48845000000.0,48462000000.0,1086000000.0,-9717000000.0,-757000000.0,-973000000.0
ORCL,甲骨文,US,USD,Q3,2017-02-28,2017-03-17,9205000000.0,7313000000.0,3150000000.0,2698000000.0,459000000.0,2239000000.0,2239000000.0,0.5451667884100316,125382000000.0,66011000000.0,59371000000.0,19748000000.0,3721000000.0,5070000000.0,74359000000.0,15790000000.0,58569000000.0,481000000.0,51023000000.0,50615000000.0,2699000000.0,-728000000.0,-440000000.0,-940000000.0
ORCL,甲骨文,US,USD,Q4,2017-05-31,2017-06-27,10892000000.0,8889000000.0,4210000000.0,3761000000.0,530000000.0,3231000000.0,3231000000.0,0.781945788964182,134991000000.0,74515000000.0,60476000000.0,21784000000.0,5300000000.0,5315000000.0,80745000000.0,24178000000.0,56567000000.0,599000000.0,54246000000.0,53860000000.0,4466000000.0,-5846000000.0,-525000000.0,3287000000.0
ORCL,甲骨文,US,USD,Q1,2017-08-31,2017-09-18,9187000000.0,7259000000.0,2969000000.0,2500000000.0,356000000.0,2144000000.0,2144000000.0,0.5004668534080299,133597000000.0,73335000000.0,60262000000.0,21321000000.0,3591000000.0,5586000000.0,77231000000.0,20226000000.0,57005000000.0,593000000.0,56366000000.0,55959000000.0,6566000000.0,-1818000000.0,-473000000.0,-5441000000.0
ORCL,甲骨文,US,USD,Q2,2017-11-30,2017-12-18,9621000000.0,7661000000.0,3301000000.0,2826000000.0,612000000.0,2214000000.0,2214000000.0,0.5200000375790452,138762000000.0,78545000000.0,60217000000.0,21310000000.0,3798000000.0,5868000000.0,82462000000.0,15494000000.0,66968000000.0,554000000.0,56300000000.0,55868000000.0,850000000.0,-5710000000.0,-599000000.0,4938000000.0
ORCL,甲骨文,US,USD,Q3,2018-02-28,2018-03-21,9771000000.0,7775000000.0,3395000000.0,3191000000.0,7238000000.0,-4047000000.0,-4047000000.0,-0.9818049490538574,138201000000.0,77732000000.0,60469000000.0,19487000000.0,3902000000.0,5904000000.0,89929000000.0,17968000000.0,71961000000.0,603000000.0,48272000000.0,47789000000.0,3310000000.0,-1257000000.0,-286000000.0,-4020000000.0
ORCL,甲骨文,US,USD,Q4,2018-05-31,2018-06-22,11251000000.0,9078000000.0,4688000000.0,4140000000.0,864000000.0,3276000000.0,3276000000.0,0.8096885813148789,137264000000.0,75964000000.0,61300000000.0,21620000000.0,5136000000.0,5897000000.0,91040000000.0,19195000000.0,71845000000.0,529000000.0,46722000000.0,46224000000.0,4660000000.0,3160000000.0,-378000000.0,-5459000000.0
ORCL,甲骨文,US,USD,Q1,2018-08-31,2018-09-19,9193000000.0,7240000000.0,3069000000.0,2540000000.0,275000000.0,2265000000.0,2265000000.0,0.5700000301986771,128358000000.0,67009000000.0,61349000000.0,18455000000.0,3729000000.0,5918000000.0,89794000000.0,19562000000.0,70232000000.0,527000000.0,38564000000.0,38067000000.0,6722000000.0,3532000000.0,-383000000.0,-13333000000.0
ORCL,甲骨文,US,USD,Q2,2018-11-30,2018-12-19,9562000000.0,7561000000.0,3293000000.0,2774000000.0,441000000.0,2333000000.0,2333000000.0,0.6271505376344086,118318000000.0,56938000000.0,61380000000.0,10824000000.0,3975000000.0,6003000000.0,87263000000.0,20315000000.0,66948000000.0,587000000.0,31055000000.0,30572000000.0,546000000.0,1920000000.0,-421000000.0,-10023000000.0
ORCL,甲骨文,US,USD,Q3,2019-02-28,2019-03-18,9614000000.0,7638000000.0,3597000000.0,3088000000.0,343000000.0,2745000000.0,2745000000.0,0.7785025524673851,109438000000.0,47617000000.0,61821000000.0,14720000000.0,3993000000.0,6197000000.0,85200000000.0,17986000000.0,67214000000.0,603000000.0,24238000000.0,23714000000.0,2861000000.0,13199000000.0,-443000000.0,-12239000000.0
ORCL,甲骨文,US,USD,Q4,2019-05-31,2019-06-21,11136000000.0,9073000000.0,4391000000.0,3866000000.0,126000000.0,3740000000.0,3740000000.0,1.1035703747418117,108709000000.0,46386000000.0,62323000000.0,20514000000.0,5134000000.0,6252000000.0,86346000000.0,18630000000.0,67716000000.0,580000000.0,22363000000.0,21785000000.0,4422000000.0,7906000000.0,-413000000.0,-6461000000.0
ORCL,甲骨文,US,USD,Q1,2019-08-31,2019-09-13,9218000000.0,7261000000.0,2976000000.0,2482000000.0,345000000.0,2137000000.0,2137000000.0,0.6300000913898121,106229000000.0,42384000000.0,63845000000.0,31083000000.0,3820000000.0,6264000000.0,87210000000.0,18875000000.0,68335000000.0,486000000.0,19019000000.0,18433000000.0,6000000000.0,12386000000.0,-386000000.0,-7802000000.0
ORCL,甲骨文,US,USD,Q2,2019-11-30,2019-12-13,9614000000.0,7566000000.0,3275000000.0,2810000000.0,499000000.0,2311000000.0,2311000000.0,0.7121725731895223,98443000000.0,34540000000.0,63903000000.0,24540000000.0,4050000000.0,6270000000.0,82258000000.0,14592000000.0,67666000000.0,534000000.0,16185000000.0,15563000000.0,513000000.0,1233000000.0,-349000000.0,-8294000000.0
ORCL,甲骨文,US,USD,Q3,2020-02-29,2020-03-13,9796000000.0,7832000000.0,3532000000.0,3076000000.0,505000000.0,2571000000.0,2571000000.0,0.8059561128526646,96704000000.0,33442000000.0,63262000000.0,23829000000.0,4162000000.0,6248000000.0,81823000000.0,15740000000.0,66083000000.0,533000000.0,14881000000.0,14235000000.0,3012000000.0,480000000.0,-396000000.0,-4169000000.0
ORCL,甲骨文,US,USD,Q4,2020-05-31,2020-06-22,10439000000.0,8470000000.0,4275000000.0,3696000000.0,580000000.0,3116000000.0,3116000000.0,0.9923519473633088,115438000000.0,52140000000.0,63298000000.0,37239000000.0,5551000000.0,6244000000.0,102721000000.0,17200000000.0,85521000000.0,637000000.0,12717000000.0,12074000000.0,3614000000.0,-4256000000.0,-433000000.0,14133000000.0
ORCL,甲骨文,US,USD,Q1,2020-08-31,2020-09-14,9367000000.0,7487000000.0,3209000000.0,2595000000.0,344000000.0,2251000000.0,2251000000.0,0.7402170338704374,113546000000.0,49939000000.0,63607000000.0,27276000000.0,4576000000.0,6401000000.0,103406000000.0,18748000000.0,84658000000.0,534000000.0,10140000000.0,9491000000.0,5953000000.0,-9655000000.0,-436000000.0,-6493000000.0
ORCL,甲骨文,US,USD,Q2,2020-11-30,2020-12-11,9800000000.0,7861000000.0,3572000000.0,2972000000.0,530000000.0,2442000000.0,2442000000.0,0.8202888814242526,110014000000.0,46251000000.0,63763000000.0,28001000000.0,4423000000.0,6627000000.0,101398000000.0,21347000000.0,80051000000.0,724000000.0,8616000000.0,7917000000.0,1388000000.0,3852000000.0,-568000000.0,-4554000000.0
ORCL,甲骨文,US,USD,Q3,2021-02-28,2021-03-11,10085000000.0,8170000000.0,3861000000.0,3276000000.0,-1745000000.0,5021000000.0,5021000000.0,1.7236525918297287,118109000000.0,43744000000.0,74365000000.0,22321000000.0,4637000000.0,6816000000.0,108472000000.0,20250000000.0,88222000000.0,812000000.0,9637000000.0,8900000000.0,3704000000.0,-3384000000.0,-414000000.0,-6129000000.0
ORCL,甲骨文,US,USD,Q4,2021-05-31,2021-06-21,11227000000.0,9105000000.0,4853000000.0,4156000000.0,123000000.0,4033000000.0,4033000000.0,1.4165788549350193,131107000000.0,55567000000.0,75540000000.0,30098000000.0,5409000000.0,7049000000.0,125155000000.0,24164000000.0,100991000000.0,745000000.0,5952000000.0,5238000000.0,4842000000.0,-3911000000.0,-717000000.0,6798000000.0
ORCL,甲骨文,US,USD,Q1,2021-08-31,2021-09-13,9728000000.0,7625000000.0,3386000000.0,2681000000.0,224000000.0,2457000000.0,2457000000.0,0.8873239436619719,122924000000.0,47117000000.0,75807000000.0,23059000000.0,4482000000.0,7610000000.0,124054000000.0,23071000000.0,100983000000.0,749000000.0,-1130000000.0,-1541000000.0,5391000000.0,-781000000.0,-1062000000.0,-11468000000.0
ORCL,甲骨文,US,USD,Q2,2021-11-30,2021-12-10,10360000000.0,8201000000.0,-817000000.0,-1496000000.0,-249000000.0,-1247000000.0,-1247000000.0,-0.4628804751299183,106897000000.0,31078000000.0,75819000000.0,17938000000.0,4462000000.0,8029000000.0,116555000000.0,18881000000.0,97674000000.0,1034000000.0,-9658000000.0,-10101000000.0,-3682000000.0,10730000000.0,-925000000.0,-12053000000.0
ORCL,甲骨文,US,USD,Q3,2022-02-28,2022-03-11,10513000000.0,8295000000.0,3507000000.0,2840000000.0,521000000.0,2319000000.0,2319000000.0,0.8691904047976012,108644000000.0,31675000000.0,76969000000.0,22682000000.0,4588000000.0,8609000000.0,116855000000.0,20833000000.0,96022000000.0,1124000000.0,-8211000000.0,-8696000000.0,3845000000.0,2432000000.0,-1101000000.0,-1579000000.0
ORCL,甲骨文,US,USD,Q4,2022-05-31,2022-06-21,11840000000.0,9443000000.0,4328000000.0,3624000000.0,435000000.0,3189000000.0,3189000000.0,1.1957255343082114,109297000000.0,31633000000.0,77664000000.0,21383000000.0,5953000000.0,9716000000.0,115065000000.0,19511000000.0,95554000000.0,1317000000.0,-5768000000.0,-6220000000.0,3985000000.0,-1161000000.0,-1423000000.0,-4026000000.0
ORCL,甲骨文,US,USD,Q1,2022-08-31,2022-09-13,11445000000.0,8408000000.0,2443000000.0,1656000000.0,108000000.0,1548000000.0,1548000000.0,0.576536312849162,130309000000.0,21004000000.0,109305000000.0,10448000000.0,5937000000.0,12280000000.0,135758000000.0,34819000000.0,100939000000.0,1461000000.0,-5449000000.0,-5875000000.0,6394000000.0,-29436000000.0,-1719000000.0,12310000000.0
