country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
US,GOOGL,Q2,2016-06-30,2016-08-04,0.62186,0.286093,0.226837,0.038138,0.031609,5.434404,0.171188,0.206547,0.139346,1.206547,0.424186,1.870002,0.52293,,
US,GOOGL,Q3,2016-09-30,2016-11-02,0.612534,0.270545,0.225424,0.03774,0.031642,6.880263,0.161584,0.192725,0.140364,1.192725,0.438511,1.945268,0.552269,,
US,GOOGL,Q4,2016-12-31,2017-02-02,0.590968,0.264349,0.204612,0.038357,0.031839,6.290762,0.169919,0.204702,0.155609,1.204702,0.361149,1.765048,0.479243,,
US,GOOGL,Q1,2017-03-31,2017-05-02,0.604242,0.276525,0.219232,0.037434,0.031408,7.131227,0.160961,0.19184,0.143266,1.19184,0.385778,1.759676,0.487111,,
US,GOOGL,Q2,2017-06-30,2017-07-24,0.601192,0.169089,0.135486,0.023765,0.019729,6.014771,0.169829,0.204571,0.145616,1.204571,0.284621,2.100738,0.393464,0.209767,-0.277425
US,GOOGL,Q3,2017-09-30,2017-10-26,0.598589,0.288276,0.242402,0.042852,0.035518,5.767409,0.171134,0.206467,0.146526,1.206467,0.355466,1.466429,0.48286,0.237005,0.330172
US,GOOGL,Q4,2017-12-31,2018-02-05,0.558612,0.249172,-0.093432,-0.019803,-0.015307,5.140305,0.227036,0.293721,0.163831,1.293721,0.317669,-3.4,0.450917,0.24014,-1.566285
US,GOOGL,Q1,2018-03-31,2018-04-23,0.567617,0.339466,0.301837,0.058455,0.04543,4.873632,0.222824,0.286709,0.150511,1.286709,0.373788,1.238379,0.608136,0.258424,0.732584
US,GOOGL,Q2,2018-06-30,2018-07-23,0.574884,0.129896,0.097835,0.019722,0.015099,4.151991,0.234441,0.306235,0.154326,1.306235,0.310255,3.171205,0.477968,0.255556,-0.09336
US,GOOGL,Q3,2018-09-30,2018-10-25,0.576734,0.299674,0.272436,0.054122,0.041492,4.143701,0.23336,0.304392,0.152299,1.304392,0.391523,1.437119,0.548074,0.214893,0.365419
US,GOOGL,Q4,2018-12-31,2019-02-04,0.543793,0.25718,0.227824,0.050375,0.038438,3.919006,0.236967,0.310559,0.168717,1.310559,0.33066,1.451386,0.510948,0.21511,3.962914
US,GOOGL,Q1,2019-03-31,2019-04-29,0.559371,0.22513,0.183192,0.036283,0.027133,3.958952,0.2522,0.337256,0.148111,1.337256,0.330224,1.802614,0.457855,0.166731,-0.291884
