code,name,country,currency,report_type,report_date,filing_date,revenue,gross_profit,operating_profit,income_before_tax,income_tax_expense,net_income,net_income_parent,basic_eps,assets_total,assets_current,assets_non_current,cash_and_cash_equivalents,accounts_receivable,property_plant_equipment_net,liabilities_total,liabilities_current,liabilities_non_current,accounts_payable,equity_total,equity_parent,operating_cash_flow,investing_cash_flow,capital_expenditure,financing_cash_flow
NBIS,Nebius Group NV-A,US,USD,Q2,2016-06-30,2016-08-14,282352793.0,208853419.0,55046273.0,48707421.0,16496665.0,32210756.0,32210756.0,0.09850384097859327,1765209811.0,1151118187.0,614091623.0,462359015.0,88331789.0,307727456.0,603342003.0,201406507.0,401935495.0,128086578.0,1161867807.0,1161867807.0,127600808.0,-99692538.0,-38955619.0,2569879.0
NBIS,Nebius Group NV-A,US,USD,Q3,2016-09-30,2016-11-14,307228542.0,228912574.0,56579226.0,58697165.0,19793971.0,38903194.0,38903194.0,0.1189700122324159,1828585530.0,1214896380.0,613689150.0,818848840.0,99681124.0,298488974.0,601524029.0,202118410.0,399405619.0,125405286.0,1227061500.0,1214563740.0,98033764.0,268440493.0,-43734242.0,-7682400.0
NBIS,Nebius Group NV-A,US,USD,Q4,2016-12-31,2017-03-31,359549211.0,267934792.0,54243669.0,41076940.0,21115530.0,19961410.0,19961410.0,0.06199195652173913,1863556710.0,1224373808.0,639182901.0,461071380.0,126422270.0,307310150.0,580030147.0,238799437.0,341230710.0,128235069.0,1283526562.0,1258931298.0,96935793.0,-401903267.0,-51031163.0,-53013344.0
NBIS,Nebius Group NV-A,US,USD,Q1,2017-03-31,2017-05-15,367017476.0,271975376.0,59978887.0,28452207.0,13612986.0,14839221.0,14839221.0,0.04594186068111455,2037845212.0,1267457076.0,770388135.0,356696543.0,134874597.0,361926593.0,603901188.0,262716295.0,341184893.0,181034696.0,1433944023.0,1399832674.0,102530398.0,-223035745.0,-68990248.0,-8550149.0
NBIS,Nebius Group NV-A,US,USD,Q2,2017-06-30,2017-08-14,374773014.0,277332709.0,50814093.0,82350367.0,22770546.0,59579821.0,59579821.0,0.18388833641975308,2062183551.0,1233568225.0,828615326.0,245526859.0,130849039.0,375787548.0,623012217.0,281802838.0,341209378.0,182220399.0,1439171333.0,1355625634.0,120544509.0,-213890439.0,-64953839.0,-1949959.0
NBIS,Nebius Group NV-A,US,USD,Q3,2017-09-30,2017-11-14,407220085.0,302192122.0,32090429.0,30005507.0,14368590.0,15636917.0,15636917.0,0.04811359076923077,2150906590.0,1287820326.0,863086263.0,407180642.0,145277413.0,387486983.0,636842193.0,288155687.0,348686505.0,196833031.0,1514064396.0,1420722320.0,56371157.0,98899795.0,-36194218.0,1173679.0
NBIS,Nebius Group NV-A,US,USD,Q4,2017-12-31,2018-03-31,482511973.0,364793600.0,88951238.0,93471540.0,32404160.0,61067380.0,61067380.0,0.18732325153374232,2263632837.0,1400308964.0,863323873.0,739759039.0,168995630.0,367105120.0,657133944.0,617685446.0,39448497.0,159562671.0,1606498892.0,1436202762.0,7591000000.0,11701000000.0,-45228495.0,-60000000.0
NBIS,Nebius Group NV-A,US,USD,Q1,2018-03-31,2018-05-15,465311339.0,347779645.0,55316242.0,56839672.0,15164251.0,41675421.0,41675421.0,0.12744777064220184,3717321210.0,1860869294.0,1856451915.0,810894760.0,179890375.0,422182789.0,743446782.0,698993623.0,44453158.0,293974012.0,2973874427.0,2472597840.0,90565017.0,-28023299.0,-20183759.0,-7891919.0
NBIS,Nebius Group NV-A,US,USD,Q2,2018-06-30,2018-08-14,472417878.0,341035015.0,69225968.0,566640344.0,24582542.0,542057802.0,542057802.0,1.65261525,3977690997.0,1805339555.0,2172351442.0,571646311.0,171382523.0,425703878.0,666597192.0,633281652.0,33315540.0,214371344.0,3311093803.0,2855447305.0,108538022.0,-296403305.0,-143269552.0,-5870790.0
NBIS,Nebius Group NV-A,US,USD,Q3,2018-09-30,2018-11-14,497122883.0,358685532.0,89793488.0,109559350.0,31686432.0,77872918.0,77872918.0,0.23814348012232417,3855032278.0,1738469513.0,2116562765.0,753167005.0,184875751.0,447419753.0,694942505.0,661743254.0,33199250.0,252052000.0,3160089773.0,2717748270.0,115839000.0,239501251.0,-65651250.0,-157349501.0
