country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
US,TXN,Q2,2016-06-30,2016-08-04,0.611977,0.34311,0.250229,0.082212,0.052189,3.359618,0.365195,0.575286,0.208564,1.575286,0.326612,1.30525,0.374885,,
US,TXN,Q3,2016-09-30,2016-11-02,0.620408,0.38068,0.263401,0.094108,0.059694,3.309217,0.365688,0.576512,0.226628,1.576512,0.38449,1.459711,0.422313,,
US,TXN,Q4,2016-12-31,2017-02-23,0.62478,0.444054,0.306678,0.099971,0.063721,3.293728,0.362607,0.568891,0.207778,1.568891,0.406268,1.324737,0.438489,,
US,TXN,Q1,2017-03-31,2017-05-03,0.630218,0.374192,0.293063,0.093712,0.062398,4.394507,0.334147,0.501833,0.212918,1.501833,0.233686,0.797392,0.271017,,
US,TXN,Q2,2017-06-30,2017-08-03,0.642838,0.407799,0.285946,0.098618,0.064241,4.001598,0.348583,0.535114,0.224662,1.535114,0.248308,0.868371,0.289196,0.128323,0.289377
US,TXN,Q3,2017-09-30,2017-11-02,0.645287,0.439261,0.312196,0.116946,0.075905,3.888564,0.350936,0.540681,0.243133,1.540681,0.418367,1.340078,0.463557,0.12,0.327479
US,TXN,Q4,2017-12-31,2018-02-22,0.650667,0.418933,0.091733,0.033279,0.019499,3.868025,0.414069,0.706685,0.212561,1.706685,0.5144,5.607558,0.576,0.098418,-0.671442
US,TXN,Q1,2018-03-31,2018-05-03,0.645817,0.415941,0.360517,0.128359,0.078026,4.61828,0.392129,0.645086,0.216428,1.645086,0.293481,0.814056,0.343362,0.113757,0.37011
US,TXN,Q2,2018-06-30,2018-08-02,0.651979,0.432163,0.349764,0.132123,0.075835,6.542974,0.426027,0.742242,0.216819,1.742242,0.454568,1.299644,0.516555,0.087734,0.330492
US,TXN,Q3,2018-09-30,2018-11-02,0.658061,0.459986,0.368458,0.149296,0.084531,3.974811,0.433802,0.766166,0.229419,1.766166,0.49425,1.341401,0.581084,0.035228,0.22179
