country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
CN,960,Q2,2016-06-30,2016-08-12,0.046392,0.003602,0.001856,0.002663,0.000759,0.584003,0.677149,2.37651,0.408711,3.509581,0.048876,26.327521,0.022463,,
CN,960,Q3,2016-09-30,2016-10-28,0.058569,0.010825,0.005377,0.006445,0.001832,0.570673,0.677603,2.383318,0.340795,3.517277,0.100015,18.600833,0.07079,,
CN,960,Q4,2016-12-31,2017-04-08,0.106834,0.039584,0.010466,0.010115,0.002801,0.569778,0.684747,2.472621,0.267649,3.610999,-0.013097,-1.251428,-0.097376,,
CN,960,Q1,2017-03-31,2017-04-27,0.103676,0.035017,0.018833,0.017919,0.005118,0.565979,0.673475,2.357865,0.27176,3.501041,0.005285,0.280629,-0.04648,,
CN,960,Q2,2017-06-30,2017-08-31,0.066741,0.030322,0.019434,0.02597,0.007745,0.547596,0.657631,2.205094,0.398534,3.353087,0.128284,6.600919,0.099796,-0.005628,9.409529
CN,960,Q3,2017-09-30,2017-10-26,0.086118,0.028324,0.020315,0.016761,0.005915,0.734694,0.606098,1.717557,0.29114,2.833793,0.014571,0.717255,-0.031888,-0.049058,2.592916
CN,960,Q4,2017-12-31,2018-04-26,0.172731,0.065361,0.02442,0.015225,0.00546,0.689643,0.59961,1.672132,0.223568,2.788699,0.104015,4.259363,0.017296,-0.102173,1.094984
CN,960,Q1,2018-03-31,2018-04-26,0.092241,0.037167,0.019451,0.015818,0.00547,0.770084,0.611773,1.769084,0.281234,2.891735,-0.041377,-2.127257,-0.092402,0.179263,0.217939
CN,960,Q2,2018-06-30,2018-08-17,0.079173,0.03636,0.025076,0.024099,0.008017,0.852256,0.626167,1.88222,0.31971,3.005938,0.146563,5.844658,0.007464,0.000466,0.290928
CN,960,Q3,2018-09-30,2018-10-22,0.077979,0.032383,0.02448,0.023515,0.008086,0.79546,0.613138,1.783043,0.330304,2.90806,0.082949,3.388395,0.037237,0.265765,0.525269
CN,960,Q4,2018-12-31,2019-04-17,0.110849,0.029045,0.018516,0.012826,0.004476,0.807152,0.586543,1.680885,0.241722,2.86575,0.044742,2.416394,-0.022311,0.21211,-0.080946
CN,960,Q1,2019-03-31,2019-04-27,0.098395,0.034087,0.021675,0.01602,0.005629,0.790971,0.582798,1.658762,0.259678,2.846203,0.024711,1.140057,-0.019496,-0.00845,0.104945
CN,960,Q2,2019-06-30,2019-08-31,0.071598,0.031407,0.02008,0.021233,0.007536,0.739129,0.58033,1.635193,0.375285,2.817696,0.058879,2.932272,0.031063,0.185419,-0.05079
CN,960,Q3,2019-09-30,2019-10-30,0.072003,0.022168,0.010391,0.010043,0.003519,0.716155,0.583978,1.666547,0.338681,2.853785,0.008971,0.86329,-0.02792,0.066453,-0.547327
CN,960,Q4,2019-12-31,2020-04-17,0.123849,0.042843,0.030276,0.022089,0.007624,0.619172,0.608441,1.762805,0.251829,2.897251,0.113234,3.740091,0.028551,0.068735,0.74748
CN,960,Q1,2020-03-31,2020-04-29,0.075064,0.015831,0.005136,0.003821,0.001317,0.696385,0.609141,1.767351,0.256459,2.90138,-0.019059,-3.711054,-0.061733,0.039975,-0.753593
CN,960,Q2,2020-06-30,2020-08-26,0.04877,0.017339,0.011692,0.012277,0.004058,0.73467,0.626446,1.895165,0.347089,3.025264,0.050142,4.288491,-0.001794,0.00861,-0.412694
CN,960,Q3,2020-09-30,2020-10-24,0.071853,0.026364,0.019329,0.019831,0.006923,0.77161,0.605568,1.734553,0.358183,2.864343,0.002117,0.109498,-0.037133,0.098223,1.042873
CN,960,Q4,2020-12-31,2021-04-15,0.125322,0.037359,0.025639,0.018442,0.006233,0.851576,0.615294,1.820408,0.243111,2.9586,0.167604,6.536974,0.127925,0.029173,-0.128429
CN,960,Q1,2021-03-31,2021-04-27,0.074492,0.032752,0.023639,0.024798,0.007968,0.940541,0.640999,1.994795,0.337081,3.11201,-0.022092,-0.934531,-0.050573,0.493913,5.876447
CN,960,Q2,2021-06-30,2021-08-16,0.093991,0.051272,0.040594,0.045195,0.01569,0.929614,0.614694,1.770564,0.386523,2.8804,0.010855,0.267406,-0.025511,0.178535,3.091705
