code,name,country,currency,report_type,report_date,filing_date,revenue,gross_profit,operating_profit,income_before_tax,income_tax_expense,net_income,net_income_parent,basic_eps,assets_total,assets_current,assets_non_current,cash_and_cash_equivalents,accounts_receivable,property_plant_equipment_net,liabilities_total,liabilities_current,liabilities_non_current,accounts_payable,equity_total,equity_parent,operating_cash_flow,investing_cash_flow,capital_expenditure,financing_cash_flow
MU,美光科技,US,USD,Q4,2016-09-01,2016-10-28,3217000000.0,579000000.0,18000000.0,-167000000.0,3000000.0,-170000000.0,-170000000.0,-0.16993200001087566,27540000000.0,9495000000.0,18045000000.0,4140000000.0,1818000000.0,14686000000.0,14612000000.0,4835000000.0,9777000000.0,1459000000.0,12928000000.0,12080000000.0,896000000.0,-1426000000.0,-1969000000.0,42000000.0
MU,美光科技,US,USD,Q1,2016-12-01,2017-01-09,3970000000.0,1011000000.0,359000000.0,211000000.0,31000000.0,180000000.0,180000000.0,0.17307692307692307,27836000000.0,9504000000.0,18332000000.0,4139000000.0,2220000000.0,15321000000.0,14668000000.0,5546000000.0,9122000000.0,1644000000.0,13168000000.0,12320000000.0,1138000000.0,-890000000.0,-1288000000.0,-212000000.0
MU,美光科技,US,USD,Q2,2017-03-02,2017-03-28,4648000000.0,1704000000.0,1044000000.0,932000000.0,38000000.0,894000000.0,894000000.0,0.813466787989081,32355000000.0,9945000000.0,22410000000.0,3633000000.0,2528000000.0,19098000000.0,17220000000.0,5207000000.0,12013000000.0,1380000000.0,15135000000.0,14287000000.0,1405000000.0,-4476000000.0,-1173000000.0,2553000000.0
MU,美光科技,US,USD,Q3,2017-06-01,2017-06-30,5566000000.0,2609000000.0,1963000000.0,1739000000.0,92000000.0,1647000000.0,1647000000.0,1.4891500904159132,33267000000.0,11023000000.0,22244000000.0,4048000000.0,3188000000.0,19014000000.0,16248000000.0,5143000000.0,11105000000.0,1494000000.0,17019000000.0,16171000000.0,2407000000.0,-873000000.0,-1269000000.0,-1134000000.0
MU,美光科技,US,USD,Q4,2017-08-31,2017-10-26,6138000000.0,3112000000.0,2511000000.0,2322000000.0,-46000000.0,2368000000.0,2368000000.0,2.1352569882777277,35336000000.0,12457000000.0,22879000000.0,5109000000.0,3490000000.0,19431000000.0,15866000000.0,5334000000.0,10532000000.0,1333000000.0,19470000000.0,18621000000.0,3203000000.0,-1298000000.0,-1523000000.0,-858000000.0
MU,美光科技,US,USD,Q1,2017-11-30,2017-12-20,6803000000.0,3747000000.0,3103000000.0,2792000000.0,114000000.0,2678000000.0,2678000000.0,2.361552028218695,37191000000.0,13358000000.0,23833000000.0,6008000000.0,3603000000.0,20723000000.0,13798000000.0,5583000000.0,8215000000.0,1209000000.0,23393000000.0,22526000000.0,3636000000.0,-1434000000.0,-2089000000.0,-1282000000.0
MU,美光科技,US,USD,Q2,2018-03-01,2018-03-23,7351000000.0,4270000000.0,3574000000.0,3454000000.0,145000000.0,3309000000.0,3309000000.0,2.862456747404844,41263000000.0,15836000000.0,25427000000.0,7828000000.0,4050000000.0,21864000000.0,14697000000.0,6135000000.0,8562000000.0,1557000000.0,26566000000.0,25697000000.0,4348000000.0,-2409000000.0,-2281000000.0,-138000000.0
MU,美光科技,US,USD,Q3,2018-05-31,2018-06-22,7797000000.0,4723000000.0,3961000000.0,3714000000.0,-109000000.0,3823000000.0,3823000000.0,3.298533218291631,41845000000.0,15499000000.0,26346000000.0,6808000000.0,4513000000.0,22705000000.0,12327000000.0,5883000000.0,6444000000.0,1360000000.0,29518000000.0,28649000000.0,4261000000.0,-2244000000.0,-2428000000.0,-3023000000.0
MU,美光科技,US,USD,Q4,2018-08-30,2018-10-15,8440000000.0,5151000000.0,4288000000.0,4346000000.0,21000000.0,4325000000.0,4325000000.0,3.731665228645384,43376000000.0,16039000000.0,27337000000.0,6506000000.0,5056000000.0,23672000000.0,10212000000.0,5754000000.0,4458000000.0,1692000000.0,33164000000.0,32294000000.0,5155000000.0,-2129000000.0,-2287000000.0,-3333000000.0
MU,美光科技,US,USD,Q1,2018-11-29,2018-12-19,7913000000.0,4615000000.0,3792000000.0,3773000000.0,480000000.0,3293000000.0,3293000000.0,2.906443071491615,44595000000.0,15039000000.0,29556000000.0,4447000000.0,4980000000.0,24807000000.0,9856000000.0,5189000000.0,4667000000.0,1683000000.0,34739000000.0,33869000000.0,4810000000.0,-4427000000.0,-2720000000.0,-2435000000.0
