country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
US,MRVL,Q2,2016-07-31,2016-09-14,0.539484,0.081545,0.081904,0.012336,0.010877,4.420876,0.118216,0.134065,0.132806,1.134065,0.094639,1.155482,0.120986,,
US,MRVL,Q3,2016-10-31,2016-12-15,0.561809,0.135241,0.110962,0.01737,0.015273,4.493104,0.120719,0.137293,0.137644,1.137293,0.1856,1.672648,0.206598,,
US,MRVL,Q4,2017-01-31,2017-05-01,0.562368,-0.007879,-0.140166,-0.019885,-0.017229,4.613941,0.133587,0.154184,0.122917,1.154184,0.207991,-1.483887,0.22314,,
US,MRVL,Q1,2017-04-30,2017-06-14,0.601939,0.176581,0.170009,0.024854,0.021238,4.199808,0.145461,0.170221,0.124925,1.170221,0.231665,1.362663,0.250371,,
US,MRVL,Q2,2017-07-31,2017-09-14,0.60385,0.217662,0.216994,0.033021,0.028606,4.775449,0.133702,0.154338,0.131827,1.154338,0.167018,0.769689,0.175965,-0.034569,1.557782
US,MRVL,Q3,2017-10-31,2017-12-15,0.612961,0.253704,0.324821,0.049296,0.042755,4.933099,0.132684,0.152983,0.131626,1.152983,0.350787,1.07994,0.373775,-0.05825,1.756803
US,MRVL,Q4,2018-01-31,2018-05-01,0.606884,0.096019,0.079237,0.011774,0.010357,5.613202,0.120399,0.136879,0.130708,1.136879,0.194573,2.455591,0.218502,0.07702,1.608845
US,MRVL,Q1,2018-04-30,2018-06-14,0.621359,0.219339,0.212712,0.030011,0.02644,5.505772,0.118991,0.135062,0.124299,1.135062,0.212979,1.00126,0.236048,0.043943,0.306156
US,MRVL,Q2,2018-07-31,2018-09-14,0.566818,-0.011148,0.010159,0.000882,0.000652,2.538438,0.260332,0.351958,0.064201,1.351958,0.093092,9.163338,0.125714,0.100141,-0.948494
US,MRVL,Q3,2018-10-31,2018-12-15,0.450722,-0.025958,-0.063177,-0.007098,-0.005255,2.316683,0.25965,0.350713,0.083175,1.350713,0.351793,-5.56836,0.378306,0.380899,-1.268583
US,MRVL,Q4,2019-01-31,2019-05-01,0.432334,-0.063635,-0.350025,-0.035681,-0.026026,2.19106,0.270581,0.370954,0.074355,1.370954,0.143181,-0.40906,0.182447,0.21025,-6.346226
US,MRVL,Q1,2019-04-30,2019-06-14,0.545591,-0.030152,-0.073137,-0.006701,-0.004822,2.074443,0.280456,0.38977,0.065927,1.38977,0.250306,-3.422415,0.281504,0.09563,-1.376714
US,MRVL,Q2,2019-07-31,2019-09-14,0.534144,-0.072114,-0.087319,-0.007958,-0.005744,3.063465,0.278258,0.385536,0.065781,1.385536,0.111397,-1.27575,0.146501,-0.01314,-9.482172
US,MRVL,Q3,2019-10-31,2019-12-15,0.513332,-0.09016,-0.124535,-0.011513,-0.008007,2.882656,0.30451,0.437835,0.064297,1.437835,0.098877,-0.793966,0.130812,-0.221586,-0.534417
US,MRVL,Q4,2020-01-31,2020-04-30,0.424629,1.408811,2.470036,0.204258,0.159224,2.164983,0.22048,0.282841,0.064462,1.282841,0.077804,0.031499,0.108128,-0.036423,7.799718
US,MRVL,Q1,2020-04-30,2020-06-14,0.471284,-0.131457,-0.162956,-0.013243,-0.010293,2.141437,0.222729,0.286553,0.063164,1.286553,0.253197,-1.553776,0.309461,0.047081,-1.332982
