country,code,report_type,report_date,filing_date,gross_margin,operating_margin,net_margin,roe,roa,current_ratio,debt_to_assets,debt_to_equity,asset_turnover,equity_multiplier,ocf_to_revenue,ocf_to_net_income,fcf_margin,revenue_yoy,net_income_yoy
US,MSFT,Q4,2016-06-30,2016-07-28,0.612933,0.179102,0.15145,0.043363,0.016137,2.352882,0.627861,1.687168,0.10655,2.687168,0.410595,2.711083,0.539391,,
US,MSFT,Q1,2016-09-30,2016-10-20,0.642284,0.331266,0.258437,0.080529,0.026665,2.685071,0.668875,2.020008,0.103179,3.020008,0.526678,2.037939,0.625319,,
US,MSFT,Q2,2016-12-31,2017-01-26,0.616627,0.330791,0.242662,0.091078,0.027902,2.047678,0.693651,2.264253,0.114982,3.264253,0.243669,1.004149,0.320646,,
US,MSFT,Q3,2017-03-31,2017-04-27,0.652766,0.331854,0.236343,0.078676,0.02438,2.813441,0.690117,2.227022,0.103157,3.227022,0.459245,1.943128,0.532268,,
US,MSFT,Q4,2017-06-30,2017-08-02,0.669752,0.33638,0.315134,0.091995,0.032236,2.918576,0.649593,1.853827,0.102292,2.853827,0.429799,1.363862,0.518961,0.242117,1.584561
US,MSFT,Q1,2017-09-30,2017-10-26,0.662646,0.352759,0.267993,0.073354,0.026399,3.119849,0.640112,1.778643,0.098508,2.778643,0.506969,1.891727,0.593854,0.119026,0.160402
US,MSFT,Q2,2017-12-31,2018-01-31,0.617401,0.341206,-0.217927,-0.080424,-0.024617,2.885299,0.69391,2.267011,0.11296,3.267011,0.272322,-1.249603,0.361747,0.119724,-2.005585
US,MSFT,Q3,2018-03-31,2018-04-26,0.654387,0.347962,0.276819,0.093691,0.030241,3.395812,0.67723,2.098184,0.109244,3.098184,0.453074,1.636719,0.562474,0.155394,0.353263
US,MSFT,Q4,2018-06-30,2018-08-03,0.676184,0.377331,0.294931,0.107268,0.034279,2.9008,0.680438,2.129283,0.116227,3.129283,0.379525,1.286825,0.511817,0.174966,0.099641
US,MSFT,Q1,2018-09-30,2018-10-24,0.659435,0.374605,0.303397,0.102644,0.034252,2.917622,0.666302,1.99672,0.112895,2.99672,0.469571,1.547711,0.593419,0.185264,0.341849
US,MSFT,Q2,2018-12-31,2019-01-30,0.617412,0.340519,0.259308,0.091395,0.032527,3.117652,0.6441,1.809776,0.125439,2.809776,0.274091,1.057007,0.388254,0.122865,2.336084
US,MSFT,Q3,2019-03-31,2019-04-24,0.667332,0.364954,0.288149,0.092859,0.033459,2.968512,0.639685,1.775352,0.116115,2.775352,0.442249,1.534794,0.526152,0.139901,0.186557
US,MSFT,Q4,2019-06-30,2019-08-01,0.691194,0.393422,0.391108,0.128867,0.046019,2.528839,0.642897,1.800313,0.117663,2.800313,0.477741,1.221506,0.597888,0.120725,0.486194
US,MSFT,Q1,2019-09-30,2019-10-23,0.685191,0.403056,0.323037,0.100678,0.038279,2.854468,0.619792,1.630137,0.118496,2.630137,0.418031,1.294063,0.520436,0.136536,0.210109
US,MSFT,Q2,2019-12-31,2020-01-29,0.665149,0.399366,0.31564,0.105795,0.041193,2.801375,0.610639,1.56831,0.130505,2.56831,0.289384,0.916817,0.385439,0.136583,0.383492
US,MSFT,Q3,2020-03-31,2020-04-29,0.686617,0.384255,0.307016,0.093903,0.037667,2.904338,0.598874,1.492983,0.122687,2.492983,0.499814,1.627976,0.607378,0.145563,0.22057
US,MSFT,Q4,2020-06-30,2020-07-30,0.675571,0.370941,0.294534,0.094688,0.037178,2.515765,0.607369,1.546921,0.126225,2.546921,0.490968,1.666934,0.615702,0.128007,-0.150527
US,MSFT,Q1,2020-09-30,2020-10-27,0.703881,0.44983,0.37393,0.112592,0.046156,2.527649,0.590061,1.439388,0.123435,2.439388,0.520402,1.391708,0.652473,0.124005,0.301086
US,MSFT,Q2,2020-12-31,2021-01-26,0.670489,0.438945,0.35897,0.118731,0.050842,2.577912,0.571785,1.335276,0.141634,2.335276,0.290556,0.809416,0.387455,0.167181,0.32741
US,MSFT,Q3,2021-03-31,2021-04-27,0.687215,0.428452,0.370618,0.114918,0.050042,2.294045,0.564538,1.296413,0.135024,2.296413,0.531794,1.434884,0.653815,0.190885,0.437593
US,MSFT,Q4,2021-06-30,2021-07-29,0.69685,0.432441,0.356604,0.115911,0.049308,2.079994,0.574605,1.350755,0.138271,2.350755,0.49207,1.379876,0.631869,0.213473,0.469202
US,MSFT,Q1,2021-09-30,2021-10-26,0.698877,0.464792,0.452479,0.134921,0.061133,2.164787,0.5469,1.207017,0.135106,2.207017,0.541519,1.196781,0.669727,0.219707,0.475923
US,MSFT,Q2,2021-12-31,2022-01-25,0.672131,0.445407,0.362763,0.117274,0.055128,2.247297,0.52992,1.127298,0.151967,2.127298,0.279926,0.771649,0.393307,0.200854,0.213542
US,MSFT,Q3,2022-03-31,2022-04-26,0.683651,0.419226,0.338898,0.102674,0.048542,1.987655,0.527218,1.11514,0.143236,2.11514,0.514303,1.517575,0.622488,0.183523,0.082228
US,MSFT,Q4,2022-06-30,2022-07-28,0.683235,0.40457,0.322761,0.100515,0.045883,1.784607,0.54352,1.190679,0.142158,2.190679,0.474867,1.471266,0.607346,0.123787,0.017135
US,MSFT,Q1,2022-09-30,2022-10-25,0.691712,0.440366,0.350265,0.101149,0.048796,1.840186,0.517583,1.072894,0.139311,2.072894,0.462831,1.321372,0.588185,0.106031,-0.143819
US,MSFT,Q2,2022-12-31,2023-01-24,0.668455,0.394885,0.311392,0.089687,0.045055,1.931313,0.497641,0.990608,0.14469,1.990608,0.211822,0.680244,0.330768,0.019699,-0.1247
US,MSFT,Q3,2023-03-31,2023-04-25,0.694875,0.438334,0.346198,0.093994,0.048144,1.912558,0.487795,0.952343,0.139065,1.952343,0.462399,1.335647,0.587396,0.070847,0.093914
US,MSFT,Q4,2023-06-30,2023-07-27,0.701098,0.448647,0.357383,0.097375,0.048743,1.769167,0.49943,0.997721,0.136389,1.997721,0.512022,1.432698,0.671181,0.08337,0.199582
US,MSFT,Q1,2023-09-30,2023-10-24,0.711556,0.492047,0.394412,0.100995,0.050004,1.663456,0.504887,1.01974,0.126781,2.01974,0.541129,1.371989,0.716599,0.127589,0.269708
US,MSFT,Q2,2023-12-31,2024-01-30,0.683602,0.442357,0.352628,0.091787,0.046477,1.217963,0.493648,0.974911,0.131801,1.974911,0.303983,0.862048,0.460948,0.175801,0.331507
US,MSFT,Q3,2024-03-31,2024-04-25,0.700847,0.445003,0.354667,0.086663,0.045303,1.241763,0.477256,0.912981,0.127733,1.912981,0.515972,1.454807,0.693023,0.17029,0.198918
US,MSFT,Q4,2024-06-30,2024-07-30,0.695892,0.431829,0.340445,0.082078,0.043025,1.274955,0.475798,0.907661,0.12638,1.907661,0.574644,1.68792,0.788975,0.151951,0.097356
